,doing business as name,address,city_x,state_x,zip_code,license description,business activity id,business activity,application type,date issued,expiration,latitude_x,latitude_y,license_id,active_id,name,review_count,rating,price
106,ELITED,2002 s wentworth ave 1st b9,CHICAGO,IL,60616,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,ISSUE,12/19/2017,2020-01-15,41.855281704,41.85505,16327,3898,Qing Xiang Yuan Dumplings,710,4.0,$$
107,TIENTSIN RESTAURANT,2002 s wentworth ave ll fc-07,CHICAGO,IL,60616,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,RENEW,01/12/2018,2020-01-15,41.855281704,41.85505,8859,3910,Qing Xiang Yuan Dumplings,710,4.0,$$
108,QING XIANG YUAN,2002 s wentworth ave  103,CHICAGO,IL,60616,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,11/15/2017,2019-12-15,41.855281704,41.85505,12931,4092,Qing Xiang Yuan Dumplings,710,4.0,$$
109,SNACK PLANET,2002 s wentworth ave b5,CHICAGO,IL,60616,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,09/07/2017,2019-09-15,41.855281704,41.85505,6325,5308,Qing Xiang Yuan Dumplings,710,4.0,$$
110,VELVET TACO,1110 n state st 1 & 2,CHICAGO,IL,60610,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,01/07/2019,2021-02-15,41.902127533000005,41.9022,17494,139,Velvet Taco,1253,4.0,$$
111,PICK ME UP CAFE,3408 n clark st,CHICAGO,IL,60657,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,01/04/2019,2021-02-15,41.943820984,41.9438,17423,153,Pick Me Up Cafe,894,3.5,$$
112,COZY NOODLES & RICE,3456 n sheffield ave,CHICAGO,IL,60657,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,01/23/2019,2021-02-15,41.945108104,41.9452487,17909,169,Cozy Noodles & Rice,1022,4.0,$
113,EL NUEVO MEXICANO,2914 n clark st 1st,CHICAGO,IL,60657,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,01/23/2019,2021-02-15,41.935181901,41.935273200000005,17914,171,El Nuevo Mexicano,715,4.0,$$
114,BURGER BAR CHICAGO,1150 s michigan ave 1,CHICAGO,IL,60605,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,01/23/2019,2021-02-15,41.867758644,41.867902,17920,174,Burger Bar Chicago - South Loop,512,4.0,$$
115,"SOUTHPORT GROCERY AND CAFE, INC.","3552 n southport ave 1, 2",CHICAGO,IL,60657,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/13/2019,2021-02-15,,41.946743,18489,198,Southport Grocery & Cafe,853,4.0,$$
116,KANELA BREAKFAST CLUB,1552 n wells st,CHICAGO,IL,60610,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,02/13/2019,2021-02-15,41.910676091,41.9106713827654,18499,224,Kanela Breakfast Club,411,3.5,$$
117,DINKEL'S BAKERY INC,3329 n lincoln ave  1,CHICAGO,IL,60657,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/14/2019,2021-02-15,41.942224376999995,41.942424573586294,18508,225,Dinkel's Bakery,658,4.0,$
118,KURAH,1355 s michigan ave 1,CHICAGO,IL,60605,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/15/2019,2021-02-15,41.864248796999995,41.8641894688991,18569,230,Kurah Mediterranean,394,4.0,$$
119,NOOKIES TREE LTD,3334 n halsted st 1st,CHICAGO,IL,60657,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/15/2019,2021-02-15,41.942814488,41.94277,18605,241,Nookies Tree Restaurant,433,4.0,$$
120,FLACO'S TACOS,46 e chicago ave 1,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/05/2019,2021-02-15,41.896811306,41.8968449,18344,273,Flaco's Tacos,445,3.5,$
121,JIMMY JOHN'S SANDWICH SHOP,46 e chicago ave,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,06/19/2018,2019-03-15,41.896811306,41.8968449,13226,7513,Flaco's Tacos,445,3.5,$
122,RISE RESTAURANT,3401 n southport ave 1st,CHICAGO,IL,60657,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/07/2019,2021-02-15,41.943466025999996,41.943632,18203,276,Rise Sushi & Sake Lounge,427,3.5,$$
123,"LA CREPERIE, INC.",2845 n clark st,CHICAGO,IL,60657,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/04/2019,2021-02-15,41.933987493000004,41.934059000000005,18335,277,La Crêperie,655,4.0,$$
124,FURIOUS SPOON,1571 n milwaukee ave 1st,CHICAGO,IL,60622,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,02/05/2019,2021-02-15,41.91014406,41.9100336,18279,285,Furious Spoon - Wicker Park,1144,4.0,$$
125,PIZZERIA SERIO COMPANY,1708 w belmont ave 1st and 2nd,CHICAGO,IL,60657,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/06/2019,2021-02-15,41.939768206,41.939914703369105,18222,292,Pizzeria Serio,359,4.0,$$
126,S & G GRILL,3000 n lincoln ave,CHICAGO,IL,60657,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/07/2019,2021-02-15,41.936122944,41.936240000000005,18225,293,Sam & George's,477,4.0,$$
127,JOHN BARLEYCORN MEMORIAL PUB,3524 n clark st 1 & 2,CHICAGO,IL,60657,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/05/2019,2021-02-15,41.946191417,41.9461133,18249,294,John Barleycorn,393,2.0,$$
128,SP KEBAB,6808 n sheridan rd 1,CHICAGO,IL,60626,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,12/27/2018,2021-01-15,42.005826945,42.005643,17265,339,SP Kebab,360,4.5,$
129,WHICH WICH,108 n state st pedway 2,CHICAGO,IL,60602,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,01/02/2019,2021-01-15,41.883422636999995,41.883737829018,17322,374,Latinicity,574,3.0,$$
130,Simply Thalia,108 n state st pedway 10,CHICAGO,IL,60602,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,12/14/2018,2020-11-15,41.883422636999995,41.883737829018,17070,1084,Latinicity,574,3.0,$$
131,LIFEWAY KEFIR SHOP,108 n state st lower level,CHICAGO,IL,60602,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/14/2018,2020-11-15,41.883422636999995,41.883737829018,16509,1143,Latinicity,574,3.0,$$
132,GODIVA CHOCOLATIER,108 n state st  164,CHICAGO,IL,60602,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,05/07/2018,2020-04-15,41.883422636999995,41.883737829018,12366,3209,Latinicity,574,3.0,$$
133,GAYLE'S BEST EVER GRILLED CHEESE,108 n state st 1st 027,CHICAGO,IL,60602,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,02/15/2018,2020-02-15,41.883422636999995,41.883737829018,10512,3728,Latinicity,574,3.0,$$
134,LATINICITY,108 n state st  300,CHICAGO,IL,60602,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,01/16/2018,2019-10-15,41.883422636999995,41.883737829018,9278,4813,Latinicity,574,3.0,$$
135,MAGNOLIA BAKERY,108 n state st 1 128,CHICAGO,IL,60602,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,09/25/2017,2019-10-15,41.883422636999995,41.883737829018,6716,4824,Latinicity,574,3.0,$$
136,COMMUNITY,4038 n milwaukee ave 1st,CHICAGO,IL,60641,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,01/04/2019,2021-01-15,41.954070512,41.954009899999996,17414,382,Community Tavern,366,4.5,$$$
137,HUBBARD INN,110 w hubbard st 1-3,CHICAGO,IL,60654,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,12/18/2018,2021-01-15,41.890123938,41.89025,17128,394,Hubbard Inn,726,3.5,$$
138,RANGOLI,2421 w north ave 1,CHICAGO,IL,60647,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,12/28/2018,2021-01-15,41.910199897,41.910198,17284,419,Rangoli,594,4.0,$$
139,SIENA TAVERN,51 w kinzie st,CHICAGO,IL,60654,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,12/31/2018,2021-01-15,41.889118078,41.8890751,17303,428,Siena Tavern,1627,4.0,$$$
140,KIZUKI RAMEN & IZAKAYA,1538 n clybourn ave 1 a112,CHICAGO,IL,60642,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,ISSUE,01/04/2019,2021-01-15,41.909313774,41.9086332515198,17429,430,Earls Kitchen + Bar,362,4.0,$$
141,EARLS KITCHEN + BAR,1538 n clybourn ave 1 a108,CHICAGO,IL,60642,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,09/07/2017,2019-10-15,41.909313774,41.9086332515198,6811,4989,Earls Kitchen + Bar,362,4.0,$$
142,LATE BLOOMER,1538 n clybourn ave 1st a105,CHICAGO,IL,60642,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,10/26/2017,2019-10-15,41.909313774,41.9086332515198,14347,5069,Earls Kitchen + Bar,362,4.0,$$
143,IT'SUGAR,1538 n clybourn ave 1st a115,CHICAGO,IL,60642,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,08/08/2017,2019-09-15,41.909313774,41.9086332515198,7991,5568,Earls Kitchen + Bar,362,4.0,$$
144,POTBELLY SANDWICH WORKS LLC,520 n michigan ave,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,01/25/2019,2021-01-15,41.891688517,41.8914408,17992,440,Lao Sze Chuan,766,3.5,$$
145,ROYCE CHICAGO,520 n michigan ave 3 320,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/02/2018,2020-11-15,41.891688517,41.8914408,15522,1005,Lao Sze Chuan,766,3.5,$$
146,LAO SZE CHUAN DOWNTOWN,520 n michigan ave 4 420,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,08/16/2018,2020-10-15,41.891688517,41.8914408,14527,1329,Lao Sze Chuan,766,3.5,$$
147,WONDEROLL,520 n michigan ave  421,CHICAGO,IL,60611,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,ISSUE,06/06/2018,2020-06-15,41.891688517,41.8914408,12983,2456,Lao Sze Chuan,766,3.5,$$
148,SBARRO LLC,520 n michigan ave  424,CHICAGO,IL,60611,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,RENEW,07/12/2018,2020-05-15,41.891688517,41.8914408,13657,2973,Lao Sze Chuan,766,3.5,$$
149,ALOHA POKE,520 n michigan ave 4th 422,CHICAGO,IL,60611,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,ISSUE,05/08/2018,2020-05-15,41.891688517,41.8914408,12377,3070,Lao Sze Chuan,766,3.5,$$
150,TACO JOINT,520 n michigan ave 4,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,03/15/2017,2019-04-15,41.891688517,41.8914408,3699,7127,Lao Sze Chuan,766,3.5,$$
151,THE GWEN,520 n michigan ave 5-17,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/08/2017,2019-03-15,41.891688517,41.8914408,3459,7410,Lao Sze Chuan,766,3.5,$$
152,SUSHI DOKKU,823 w randolph st ll & 1,CHICAGO,IL,60607,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,12/14/2018,2021-01-15,41.884280843,41.8841513653687,17069,448,Sushi Dokku,361,4.0,$$
153,UMAI,730 s clark st 1 100,CHICAGO,IL,60605,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/04/2019,2021-01-15,41.872780614,41.8722769939333,18219,456,Umai,785,4.0,$$
154,VILLAINS CHICAGO,730 s clark st 1 d&e,CHICAGO,IL,60605,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,05/10/2018,2019-03-15,41.872780614,41.8722769939333,13258,7512,Umai,785,4.0,$$
155,Staypineapple Chicago,1 w washington st 1-15,CHICAGO,IL,60602,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,02/15/2019,2021-01-15,41.883108627,41.88304,18552,466,Atwood,599,3.5,$$$
156,ATWOOD,1 w washington st 1,CHICAGO,IL,60602,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,11/13/2018,2020-12-15,41.883108627,41.88304,16450,619,Atwood,599,3.5,$$$
157,EL HEFE,15 w hubbard st 1st,CHICAGO,IL,60654,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/19/2018,2021-01-15,41.889946197,41.8900083,16571,525,El Hefe,599,3.0,$$
158,BREAKFAST HOUSE RESTAURANT INC.,1800 w grand ave 1st,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,01/15/2019,2021-01-15,41.891011186,41.8909301757812,17790,536,Breakfast House,360,4.5,$$
159,PETE'S PIZZA,3737 n western ave,CHICAGO,IL,60618,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,12/10/2018,2020-12-15,41.949664551,41.94968,16966,544,Pete's Pizza & Restaurant,528,3.5,$$
160,THE BAD APPLE,4300 n lincoln ave 1st,CHICAGO,IL,60618,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,12/05/2018,2020-12-15,41.959569988,41.959767,16866,560,The Bad Apple,1463,4.0,$$
161,DOS TOROS TAQUERIA,875 n michigan ave 1,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,ISSUE,12/06/2018,2020-12-15,41.898948542,41.898740025562894,16927,583,The Signature Room at the 95th,1770,3.5,$$$
162,DOS TOROS TAQUERIA,875 n michigan ave 1,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,ISSUE,12/06/2018,2020-12-15,41.898948542,41.8985768129586,16927,583,The Cheesecake Factory,998,3.0,$$
163,360 CHICAGO,875 n michigan ave 94,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,05/11/2018,2020-06-15,41.898948542,41.898740025562894,12492,2449,The Signature Room at the 95th,1770,3.5,$$$
164,360 CHICAGO,875 n michigan ave 94,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,05/11/2018,2020-06-15,41.898948542,41.8985768129586,12492,2449,The Cheesecake Factory,998,3.0,$$
165,BENIHANA,875 n michigan ave 1,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,ISSUE,07/28/2017,2019-08-15,41.898948542,41.898740025562894,7803,5794,The Signature Room at the 95th,1770,3.5,$$$
166,BENIHANA,875 n michigan ave 1,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,ISSUE,07/28/2017,2019-08-15,41.898948542,41.8985768129586,7803,5794,The Cheesecake Factory,998,3.0,$$
167,THE CHEESECAKE FACTORY,875 n michigan ave,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/07/2017,2019-03-15,41.898948542,41.898740025562894,3453,7349,The Signature Room at the 95th,1770,3.5,$$$
168,THE CHEESECAKE FACTORY,875 n michigan ave,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/07/2017,2019-03-15,41.898948542,41.8985768129586,3453,7349,The Cheesecake Factory,998,3.0,$$
169,SIGNATURE ROOM AT THE 95TH,875 n michigan ave  95 th,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/21/2017,2019-03-15,41.898948542,41.898740025562894,3047,7408,The Signature Room at the 95th,1770,3.5,$$$
170,SIGNATURE ROOM AT THE 95TH,875 n michigan ave  95 th,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/21/2017,2019-03-15,41.898948542,41.8985768129586,3047,7408,The Cheesecake Factory,998,3.0,$$
171,PUBLIC HOUSE,400 n state st 1st,CHICAGO,IL,60654,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/14/2018,2020-12-15,41.889318711,41.8893653140557,16463,623,Public House,1026,3.5,$$
172,DOUGH BROS,400 n state st 1st,CHICAGO,IL,60654,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,07/20/2018,2020-07-15,41.889318711,41.8893653140557,13861,2369,Public House,1026,3.5,$$
173,STICKY RICE,4018 n western ave,CHICAGO,IL,60618,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/14/2018,2020-12-15,41.954631107,41.95467,16478,625,Sticky Rice,818,4.0,$$
174,FRANKLIN ROOM,675 n franklin st lwr lvl,CHICAGO,IL,60654,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,11/02/2018,2020-12-15,41.894589025,41.8944245,16192,653,The Franklin Room,462,4.0,$$
175,ORANGE ON ROSCOE,2011 w roscoe st 1,CHICAGO,IL,60618,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/05/2018,2020-12-15,41.943102228,41.9429299,16248,659,Orange,461,3.5,$$
176,"MOTHER CLUCKERS, LLC",5200 n elston ave 1st,CHICAGO,IL,60630,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,11/28/2018,2020-12-15,41.975258095,41.9752685744915,16688,685,Mother Cluckers Kitchen,657,4.5,$$
177,SUBWAY,333 e benton pl  107,CHICAGO,IL,60601,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/16/2018,2020-12-15,41.885390047,41.8851133316306,16540,700,MingHin Cuisine,660,4.0,$$
178,SUBWAY,333 e benton pl  107,CHICAGO,IL,60601,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/16/2018,2020-12-15,41.885390047,41.8851851,16540,700,Eggy's Diner,537,4.0,$$
179,MEZCALINA,333 e benton pl 1st 100,CHICAGO,IL,60601,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,08/01/2018,2020-08-15,41.885390047,41.8851133316306,14070,1935,MingHin Cuisine,660,4.0,$$
180,MEZCALINA,333 e benton pl 1st 100,CHICAGO,IL,60601,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,08/01/2018,2020-08-15,41.885390047,41.8851851,14070,1935,Eggy's Diner,537,4.0,$$
181,EGGYS,333 e benton pl 1st 103,CHICAGO,IL,60601,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/13/2018,2020-04-15,41.885390047,41.8851133316306,11086,3119,MingHin Cuisine,660,4.0,$$
182,EGGYS,333 e benton pl 1st 103,CHICAGO,IL,60601,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/13/2018,2020-04-15,41.885390047,41.8851851,11086,3119,Eggy's Diner,537,4.0,$$
183,MINGHIN on GRANT PARK,333 e benton pl  300,CHICAGO,IL,60601,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,09/25/2017,2019-09-15,41.885390047,41.8851133316306,6702,5551,MingHin Cuisine,660,4.0,$$
184,MINGHIN on GRANT PARK,333 e benton pl  300,CHICAGO,IL,60601,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,09/25/2017,2019-09-15,41.885390047,41.8851851,6702,5551,Eggy's Diner,537,4.0,$$
185,FAHLSTROM'S FRESH FISH MARKET,1258 w belmont ave 1st,CHICAGO,IL,60657,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,11/19/2018,2020-12-15,41.939908646,41.940090000000005,16576,709,Fahlstrom's Fresh Fish Market,447,4.0,$$
186,SEADOG SUSHI BAR,1500 w division st,CHICAGO,IL,60642,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/21/2018,2020-12-15,41.903481367,41.9034363603087,16628,717,Seadog Sushi Bar,519,4.0,$$
187,TAQUERIA EL RANCHITO,2829 n milwaukee ave  1,CHICAGO,IL,60618,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,12/11/2018,2020-12-15,41.932656937,41.932759999999995,16994,734,El Ranchito Restaurant,357,2.0,$
188,MELI CAFE ON GRAND,540 n wells st 1,CHICAGO,IL,60654,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/08/2019,2020-12-15,41.891986521999996,41.8918462775328,18406,738,Meli Cafe,664,3.5,$$
189,VOLO RESTAURANT,2008 w roscoe st 1,CHICAGO,IL,60618,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,12/14/2018,2020-12-15,41.943322631,41.9433228,17089,757,Volo Restaurant Wine Bar,442,3.5,$$
190,DAK,1104 w granville ave 1,CHICAGO,IL,60660,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,12/14/2018,2020-12-15,41.994683146999996,41.99467979999999,17091,759,Dak,444,4.0,$$
191,"90 MILES CUBAN CAFE, INC.",3101 n clybourn ave 1st,CHICAGO,IL,60618,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,12/12/2018,2020-12-15,41.937832166,41.938056945800795,17023,798,90 Miles Cuban Café,735,4.0,$
192,TAQUERIA EL ASADERO #1,2213 w montrose ave 1st,CHICAGO,IL,60618,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,12/12/2018,2020-12-15,41.961265646,41.9612451,17005,810,Taqueria El Asadero,533,4.0,$
193,KUMA'S CORNER,2900 w belmont ave,CHICAGO,IL,60618,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,12/13/2018,2020-12-15,41.939485579,41.939640045166,17037,819,Kuma's Corner - Belmont,4971,4.0,$$
194,ELEPHANT & CASTLE PUB & RESTAURANT,185 n wabash ave bsmt & 1,CHICAGO,IL,60601,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,12/11/2018,2020-12-15,41.885431671,41.885509899999995,16998,830,Elephant & Castle,549,3.0,$$
195,THE BONGO ROOM,1470 n milwaukee ave 1st,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/14/2018,2020-11-15,41.908523906,41.908409999999996,16468,841,The Bongo Room,1515,4.0,$$
196,JOE'S BAR,940 w weed st 1st&mezz,CHICAGO,IL,60642,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/07/2018,2020-11-15,41.90989553,41.9098573,16296,842,Joe's On Weed St,395,3.0,$$
197,TRASPASADA #2,811 n ashland ave,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/07/2018,2020-11-15,41.896437208,41.89633,16306,846,Taqueria Traspasada,363,4.0,$
198,CHICAGO DINER LOGAN SQUARE,2333 n milwaukee ave 1st unit 1,CHICAGO,IL,60647,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,09/25/2018,2020-11-15,41.923695255,41.9237447433269,15380,855,The Chicago Diner,764,4.5,$$
199,DAMATO BAKERY #1,1124 w grand ave,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/17/2018,2020-11-15,41.89120814,41.891188857475,15927,864,D'amato's Bakery,348,4.5,$
200,HABANA LIBRE,1440 w chicago ave,CHICAGO,IL,60642,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/14/2018,2020-11-15,41.896233315,41.896264200000005,16473,872,Habana Libre Restaurant,440,4.0,$$
201,THE VIOLET HOUR,1520 n damen ave 1st,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/19/2018,2020-11-15,41.9089214,41.909095,14571,878,The Violet Hour,2098,4.0,$$
202,LOU MALNATIS PIZZERIA,1520 n damen ave 1st 2a,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/31/2018,2020-11-15,41.9089214,41.909095,16146,1011,The Violet Hour,2098,4.0,$$
203,The Wormhole,1462 n milwaukee ave 1,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/09/2018,2020-11-15,41.908378350999996,41.90828,16381,879,The Wormhole Coffee,1054,4.5,$
204,THE FRONTIER,1072 n milwaukee ave,CHICAGO,IL,60642,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/13/2018,2020-11-15,41.901283643,41.901201,16431,881,Frontier,803,3.5,$$
205,PAPA'S CACHE SABROSO INC,2517 w division st,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/13/2018,2020-11-15,41.90287692,41.90268,16396,886,Papa's Cache Sabroso,486,4.0,$
206,"TABLE, DONKEY & STICK",2728 w armitage ave 1,CHICAGO,IL,60647,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/13/2018,2020-11-15,41.917612945,41.91775,16410,899,"Table, Donkey and Stick",396,4.0,$$
207,SUSHI,1136 w chicago ave,CHICAGO,IL,60642,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/14/2018,2020-11-15,41.896351992,41.896361999999996,16459,910,Sushi X,467,4.0,$$
208,FIVE STAR BAR & GRILL,1424 w chicago ave,CHICAGO,IL,60642,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/17/2018,2020-11-15,41.896241972,41.896291999999995,15937,916,Five Star Bar,374,3.5,$$
209,MOTT ST.,1401 n ashland ave 1st,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,01/29/2019,2020-11-15,41.90703875,41.9071254164458,18067,919,Mott St,649,4.0,$$
210,BANGERS & LACE,1670 w division st 1st,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,11/05/2018,2020-11-15,41.903410015,41.90357,16247,926,Bangers & Lace,573,3.5,$$
211,A TAVOLA,2148 w chicago ave 1st,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/11/2019,2020-11-15,41.89594582,41.8960999,18422,929,A Tavola,352,4.0,$$$
212,UNCLE JULIO'S HACIENDA,855 w north ave 1,CHICAGO,IL,60642,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,10/11/2018,2020-11-15,41.91077497,41.910579999999996,15717,933,Uncle Julio's,1173,3.0,$$
213,SUPERDAWG DRIVE-IN INC,6363 n milwaukee ave,CHICAGO,IL,60646,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/29/2018,2020-11-15,41.99660886,41.9967775833509,16098,937,Superdawg Drive-In,1451,4.0,$
214,BLUE LINE,1548 n damen ave,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/29/2018,2020-11-15,41.90961625,41.9095818,16099,938,Blue Line Lounge & Grill,715,4.0,$$
215,CUMIN RESTAURANT,1414 n milwaukee ave 1,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,09/27/2018,2020-11-15,41.907549395,41.9075592449864,15431,939,Cumin,872,4.0,$$
216,SOUTHERN CUT BARBECUE,198 e delaware pl,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/26/2018,2020-11-15,41.899351735,41.8994131791425,16088,953,Southern Cut Barbeque,606,3.5,$$
217,Mirai Sushi Gold Coast,198 e delaware pl 1,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,07/30/2018,2020-04-15,41.899351735,41.8994131791425,17751,3220,Southern Cut Barbeque,606,3.5,$$
